u x resid pred residB
9.639727069 15363.15008 0.6842995138 -0.152947751 0.7141466396
9.641752478 15394.29827 0.679686584 -0.1536145408 0.7095686027
9.643777887 15425.50962 0.6750630001 -0.1542911714 0.704979949
9.645803296 15456.78425 0.6704307602 -0.154977709 0.7003826762
9.647828705 15488.12228 0.6657767053 -0.1556741126 0.6957636258
9.649854114 15519.52385 0.6611027534 -0.1563802253 0.6911247155
9.651879523 15550.98909 0.6564256128 -0.157095767 0.6864826539
9.653904931 15582.51812 0.6517501119 -0.1578203271 0.6818422692
9.65593034 15614.11107 0.6470728543 -0.1585533585 0.6772001652
9.657955749 15645.76808 0.6423956075 -0.1592941725 0.6725581093
9.659981158 15677.48928 0.6377288974 -0.1600419342 0.6679266274
9.662006567 15709.27478 0.633086159 -0.1607956594 0.6633191547
9.664031976 15741.12473 0.6284727183 -0.1615542122 0.6587410171
9.666057385 15773.03925 0.6238893527 -0.1623163038 0.6541929922
9.668082794 15805.01848 0.6193386121 -0.1630804923 0.6496776297
9.670108203 15837.06255 0.6148115762 -0.1638451839 0.6451860095
9.672133612 15869.17158 0.6102963963 -0.1646086349 0.640706283
9.674159021 15901.34572 0.605787535 -0.1653689552 0.6362329125
9.67618443 15933.58508 0.6012852768 -0.1661241127 0.631766183
9.678209839 15965.88981 0.5967905576 -0.1668719387 0.6273070299
9.680235248 15998.26004 0.5922973336 -0.167610135 0.6228494099
9.682260657 16030.6959 0.587811324 -0.168336281 0.6183990421
9.684286066 16063.19751 0.5833602037 -0.1690478435 0.6139836012
9.686311475 16095.76503 0.5789590614 -0.1697421856 0.6096181762
9.688336884 16128.39857 0.5746099639 -0.1704165776 0.6053048338
9.690362293 16161.09828 0.5703072518 -0.1710682092 0.6010379147
9.692387701 16193.86428 0.5660586361 -0.1716942009 0.5968251299
9.69441311 16226.69672 0.561870798 -0.172291618 0.5926731607
9.696438519 16259.59572 0.5577353139 -0.1728574834 0.5885735834
9.698463928 16292.56142 0.5536461754 -0.1733887928 0.5845203897
9.700489337 16325.59397 0.5496053892 -0.1738825285 0.5805155864
9.702514746 16358.69348 0.5456113669 -0.1743356751 0.576557585
9.704540155 16391.8601 0.541663477 -0.1747452344 0.5726457542
9.706565564 16425.09396 0.5377665867 -0.175108241 0.5687849611
9.708590973 16458.39521 0.533931769 -0.1754217775 0.5649862788
9.710616382 16491.76397 0.5301610202 -0.1756829902 0.5612517035
9.712641791 16525.20039 0.526447816 -0.1758891043 0.5575747111
9.7146672 16558.70459 0.5228048039 -0.1760374386 0.553967949
9.716692609 16592.27673 0.5192531159 -0.1761254203 0.5504525495
9.718718018 16625.91693 0.5158007442 -0.1761505988 0.5470365044
9.720743427 16659.62534 0.512439365 -0.1761106598 0.5437114903
9.722768836 16693.40209 0.5091665608 -0.1760034373 0.5404750895
9.724794245 16727.24732 0.5059980914 -0.1758269267 0.537343062
