u w Y P_over_sqrtY rms16 mean16
92109 6.0007818 2.1713405 -0.174945 0.105084 -0.095216
92113 9.3361713 2.1712462 -0.053525 0.031432 -0.027876
92119 2.0000868 2.1711048 -0.150632 0.208658 -0.178551
92131 14.795704 2.1708220 -0.168085 0.098552 -0.087363
92137 4.1176247 2.1706806 -0.105749 0.072850 -0.069748
92143 2.0000868 2.1705393 0.109218 0.063035 0.020591
92149 4.4185037 2.1703979 -0.170120 0.212467 -0.183341
92163 13.833615 2.1700682 -0.070942 0.179996 -0.146600
92173 2.0000868 2.1698328 -0.138135 0.133361 -0.121349
92179 2.0000868 2.1696916 -0.189551 0.112755 -0.101235
92181 6.0007812 2.1696445 0.054707 0.040245 -0.001388
92197 9.3361687 2.1692680 -0.047544 0.028268 -0.025402
92199 12.817433 2.1692209 0.067421 0.062957 -0.026357
92203 2.0000868 2.1691268 -0.025410 0.160628 -0.124700
92221 2.0000868 2.1687034 -0.202095 0.119010 -0.105994
92227 2.0000867 2.1685624 0.055562 0.041349 -0.005010
92233 2.0000867 2.1684213 -0.167842 0.226972 -0.193743
92239 9.3361674 2.1682802 -0.052800 0.030998 -0.027516
92251 2.0000867 2.1679982 0.084819 0.065273 -0.019413
92269 2.0000867 2.1675752 0.054852 0.040613 -0.003398
92271 6.0007804 2.1675283 -0.197397 0.148979 -0.135315
92281 9.3361661 2.1672934 0.043038 0.031875 -0.008486
92287 13.503356 2.1671525 -0.085053 0.176699 -0.145207
92289 6.0007803 2.1671055 -0.160426 0.208971 -0.179853
92311 2.0000867 2.1665890 0.053991 0.039974 -0.001757
92317 2.0000867 2.1664482 -0.115256 0.198522 -0.166709
92329 4.1529310 2.1661666 -0.124974 0.255081 -0.207828
92343 6.0007798 2.1658382 -0.171879 0.216266 -0.186376
92347 2.0000866 2.1657444 -0.201689 0.119304 -0.106378
92353 2.0000866 2.1656037 0.053845 0.039916 -0.001841
92359 5.0708393 2.1654630 -0.065861 0.192027 -0.153614
92377 2.0000866 2.1650411 0.080904 0.050267 0.009148
92383 2.0000866 2.1649005 -0.199519 0.117631 -0.104889
92397 15.237600 2.1645724 -0.103275 0.081127 -0.077058
92401 2.0000866 2.1644787 -0.058481 0.252409 -0.194263
92407 20.852896 2.1643382 -0.033542 0.063255 -0.051886
92413 2.0000866 2.1641977 -0.172534 0.214720 -0.185299
92419 2.0000866 2.1640572 0.054059 0.039972 -0.001794
92431 2.0000866 2.1637762 -0.125911 0.079821 -0.074953
92451 6.0007789 2.1633081 0.057237 0.041046 -0.000528
92461 2.0000865 2.1630742 0.053995 0.039941 -0.001845
92467 2.0000865 2.1629338 -0.196253 0.115908 -0.103533
92469 17.362625 2.1628870 -0.089892 0.179219 -0.147905
92473 11.938740 2.1627935 -0.191233 0.113329 -0.100815
92479 2.0000865 2.1626531 0.098051 0.068032 -0.014381
92487 6.0007786 2.1624661 -0.209708 0.122981 -0.109024
92491 20.195093 2.1623726 -0.051874 0.030703 -0.027311
92503 2.0000865 2.1620920 0.072265 0.046665 0.005542
92509 4.2277749 2.1619518 -0.201126 0.137781 -0.125051
92523 6.0007783 2.1616247 -0.179872 0.111393 -0.101199
92527 4.2663255 2.1615312 -0.084178 0.180643 -0.149367
92533 9.3361584 2.1613911 -0.050748 0.031330 -0.028196
92541 12.635740 2.1612042 -0.070135 0.176462 -0.144128
92551 2.0000864 2.1609707 -0.197539 0.146321 -0.132947
92557 2.0000864 2.1608306 -0.195599 0.147054 -0.133633
92559 6.0007780 2.1607839 0.063909 0.043433 0.001790
92563 4.1358310 2.1606906 0.066149 0.063558 -0.027549
92569 2.0000864 2.1605505 -0.173033 0.214590 -0.185228
92577 6.0007778 2.1603638 0.092815 0.055328 0.013617
92581 2.0000864 2.1602705 -0.156941 0.218016 -0.185962
92593 2.0000864 2.1599905 -0.121433 0.077598 -0.073124
92611 4.4920271 2.1595707 -0.169955 0.213695 -0.184105
92613 6.0007775 2.1595240 -0.208658 0.122376 -0.108517
92623 2.0000864 2.1592909 -0.162766 0.244449 -0.205626
92629 4.1147871 2.1591510 0.123936 0.069877 0.026443
92641 2.0000864 2.1588713 -0.196040 0.150633 -0.136702
92647 2.0000864 2.1587315 0.053705 0.039804 -0.002074
92671 2.0000863 2.1581725 0.180782 0.097553 0.047534
92677 5.7810214 2.1580327 -0.175407 0.111483 -0.100514
92683 2.0000863 2.1578930 -0.120041 0.080506 -0.076207
92703 17.362551 2.1574275 0.092972 0.058601 -0.006137
92707 2.0000863 2.1573344 -0.173224 0.214943 -0.185482
92721 13.833277 2.1570087 -0.146431 0.206944 -0.176509
92737 2.0000863 2.1566365 -0.161177 0.253451 -0.211814
92739 15.237461 2.1565900 -0.181563 0.139303 -0.126555
92743 9.3361520 2.1564970 0.027695 0.015928 0.005160
92761 2.0000862 2.1560785 -0.120922 0.077372 -0.072930
92767 2.0000862 2.1559391 -0.199722 0.125432 -0.113148
92779 2.0000862 2.1556602 -0.154318 0.256952 -0.213370
92791 2.0000862 2.1553814 -0.155243 0.273775 -0.225361
92793 6.0007760 2.1553350 -0.141417 0.227125 -0.190492
92809 2.0000862 2.1549634 -0.200317 0.128181 -0.115853
92811 6.0007759 2.1549170 0.131143 0.071908 0.023643
92821 2.0000862 2.1546848 -0.172036 0.217947 -0.187539
92833 13.230435 2.1544063 -0.140061 0.199725 -0.169102
92847 6.0007756 2.1540814 -0.169917 0.213779 -0.184270
92857 2.0000862 2.1538495 0.145469 0.080340 0.034953
92863 2.0000862 2.1537103 -0.173434 0.215625 -0.185977
92869 9.3361482 2.1535712 -0.023609 0.057175 -0.046155
92883 28.025345 2.1532466 -0.052884 0.031006 -0.027485
92893 2.0000861 2.1530148 -0.181032 0.126864 -0.116111
92899 2.0000861 2.1528757 0.056752 0.043561 -0.009350
92911 27.069012 2.1525976 -0.024183 0.017618 -0.016005
92923 4.4184349 2.1523197 0.088778 0.053294 0.012197
92929 11.401457 2.1521807 -0.194230 0.113877 -0.100946
92937 17.362477 2.1519954 0.133051 0.072999 0.033311
92941 2.0000861 2.1519028 0.053724 0.039820 -0.002672
92959 2.0000861 2.1514861 -0.160485 0.229312 -0.194448
92977 4.1719446 2.1510696 -0.207748 0.121803 -0.107972
92991 12.581228 2.1507458 -0.193986 0.114623 -0.102414
93001 2.0000860 2.1505145 -0.120267 0.194390 -0.164365
93009 64.238280 2.1503295 0.094767 0.050679 0.032446
93031 4.5987222 2.1498210 -0.154359 0.264658 -0.218557
93037 9.3361431 2.1496824 -0.050135 0.036792 -0.033419
93063 12.873120 2.1490818 0.057923 0.044477 -0.010163
93067 5.7810078 2.1489894 0.087963 0.051556 0.003171
93073 4.1295575 2.1488509 -0.051728 0.171394 -0.137228
93079 9.3361418 2.1487124 -0.043682 0.047918 -0.042117
93091 4.1527429 2.1484354 0.053909 0.039842 -0.002738
93097 2.0000859 2.1482969 -0.205666 0.120709 -0.107121
93099 6.0007735 2.1482508 -0.085826 0.182069 -0.150579
93103 2.0000859 2.1481585 -0.187158 0.172402 -0.154294
93117 6.0007733 2.1478355 -0.198558 0.139499 -0.126718
93133 2.0000859 2.1474665 0.057846 0.041861 -0.004274
93139 2.0000859 2.1473282 -0.120011 0.078282 -0.073931
93151 2.0000859 2.1470516 0.199171 0.107487 0.056354
93153 6.0007730 2.1470055 -0.152136 0.099910 -0.092559
93157 5.0708036 2.1469133 -0.158304 0.221130 -0.187646
93163 9.3361393 2.1467750 -0.049031 0.029319 -0.026277
93169 2.0000859 2.1466368 -0.173853 0.215962 -0.186215
93171 17.362404 2.1465907 -0.143285 0.203336 -0.172183
93187 2.0000859 2.1462221 -0.172563 0.136085 -0.124388
93189 6.0007727 2.1461761 0.070036 0.045576 0.004086
93199 2.0000858 2.1459458 -0.121345 0.195203 -0.165057
93207 6.0007726 2.1457616 0.069188 0.079203 -0.039879
93229 2.0000858 2.1452552 -0.061416 0.049760 -0.048874
93241 2.0000858 2.1449791 -0.174185 0.216223 -0.186428
93243 6.0007723 2.1449331 -0.102405 0.068345 -0.065409
93253 2.0000858 2.1447031 -0.168888 0.214066 -0.184304
93261 28.025242 2.1445191 -0.028479 0.018550 -0.017604
93271 5.0707985 2.1442892 -0.194698 0.114152 -0.101190
93277 4.4919758 2.1441513 0.071400 0.045832 0.005022
93283 2.0000858 2.1440134 -0.166480 0.219887 -0.188280
93289 9.3361355 2.1438755 -0.048892 0.039922 -0.036095
93301 5.7809997 2.1435997 0.091097 0.051835 0.010845
93307 2.0000857 2.1434619 -0.112221 0.093208 -0.087797
93319 2.0000857 2.1431863 0.053497 0.039666 -0.002911
93331 20.259069 2.1429107 -0.037114 0.036217 -0.032680
93337 2.0000857 2.1427730 -0.157819 0.267079 -0.220911
93349 4.1073601 2.1424975 -0.199575 0.137661 -0.124931
93367 4.2451606 2.1420845 -0.150050 0.206603 -0.176758
93369 6.0007712 2.1420386 -0.195973 0.147469 -0.133857
93373 9.3361330 2.1419468 0.034326 0.018944 0.007422
93387 28.025208 2.1416257 -0.046005 0.049021 -0.043116
93391 4.2919151 2.1415340 -0.205575 0.120569 -0.106892
93421 4.1800508 2.1408463 -0.147805 0.302645 -0.244334
93427 2.0000856 2.1407088 0.125778 0.070238 0.026112
93441 6.0007706 2.1403881 0.096889 0.072245 -0.020044
93459 6.0007705 2.1399758 0.060204 0.052977 -0.019934
93463 2.0000856 2.1398842 -0.079190 0.216145 -0.173058
93469 4.1355677 2.1397469 0.084975 0.052535 0.000703
93477 6.0007703 2.1395637 -0.084374 0.182424 -0.150535
93481 2.0000856 2.1394722 -0.205761 0.122297 -0.108824
93487 2.0000856 2.1393349 0.053665 0.039857 -0.003694
93493 2.0000856 2.1391976 -0.150018 0.265814 -0.218896
93513 63.404017 2.1387401 -0.049877 0.031792 -0.028669
93523 2.0000855 2.1385114 -0.204541 0.121302 -0.107928
93529 2.0000855 2.1383742 0.169860 0.090838 0.040420
93531 6.0007699 2.1383285 -0.205164 0.122729 -0.109395
93547 4.1431434 2.1379627 -0.126054 0.197675 -0.167379
93549 6.0007697 2.1379170 -0.174499 0.217765 -0.187537
93553 2.0000855 2.1378256 0.055694 0.042761 -0.009003
93559 2.0000855 2.1376885 -0.205263 0.120407 -0.106787
93567 6.0007696 2.1375057 0.168510 0.091473 0.043546
93589 4.5986856 2.1370033 -0.146775 0.205428 -0.175318
93601 2.0000855 2.1367293 -0.186480 0.110637 -0.099214
93607 2.0000855 2.1365923 -0.105856 0.070030 -0.066799
93613 14.793165 2.1364554 0.105351 0.058104 0.021786
93631 4.1718073 2.1360447 -0.108881 0.206186 -0.170948
93637 2.0000854 2.1359078 0.064939 0.043521 0.001847
93657 6.0007689 2.1354517 -0.205803 0.120663 -0.106961
93661 4.1113196 2.1353605 -0.165859 0.232498 -0.197255
93667 9.3361242 2.1352237 -0.032109 0.020899 -0.019638
93673 4.1069788 2.1350870 -0.174845 0.217279 -0.187192
93691 5.7809863 2.1346768 -0.169820 0.118653 -0.107707
93693 6.0007686 2.1346312 0.163345 0.088525 0.040673
93697 4.4183672 2.1345401 0.170331 0.092241 0.044372
93703 2.0000854 2.1344034 -0.167930 0.233412 -0.198154
93711 6.0007684 2.1342212 0.168191 0.091215 0.043268
93727 5.0707784 2.1338568 -0.163195 0.130801 -0.119279
93729 12.566315 2.1338113 -0.160569 0.271969 -0.224664
93733 4.2661660 2.1337202 -0.165798 0.133024 -0.121679
93739 2.0000853 2.1335837 0.057968 0.041054 -0.001282
93747 6.0007681 2.1334016 -0.205074 0.120656 -0.107077
93763 2.0000853 2.1330376 0.174246 0.090636 0.026789
93769 5.7809836 2.1329011 -0.123886 0.076508 -0.070648
93783 13.303969 2.1325827 -0.203248 0.119260 -0.105743
93787 2.0000853 2.1324917 -0.171405 0.231765 -0.197349
93793 9.3361204 2.1323553 -0.052116 0.030556 -0.027086
93799 4.1893724 2.1322189 -0.122594 0.196862 -0.166289
93801 6.0007677 2.1321734 -0.077993 0.227856 -0.180869
93811 2.0000853 2.1319461 -0.168718 0.145891 -0.132352
93837 13.832615 2.1313554 0.137204 0.079200 0.000208
93847 5.7809810 2.1311283 0.086024 0.050448 0.003338
93853 4.1525579 2.1309921 -0.092756 0.063803 -0.061515
93871 2.0000852 2.1305835 -0.173386 0.225070 -0.192698
93877 9.3361179 2.1304473 -0.043200 0.060278 -0.051099
93883 4.1121295 2.1303111 -0.108723 0.258406 -0.207268
93889 2.0000852 2.1301750 0.069512 0.078646 -0.039253
93901 2.0000852 2.1299028 -0.203583 0.119641 -0.106187
93913 2.0000852 2.1296306 -0.109207 0.192430 -0.161287
93919 9.3361167 2.1294946 0.071993 0.038790 0.003342
93937 2.0000852 2.1290865 -0.204228 0.121632 -0.108288
93943 4.4919252 2.1289505 -0.198771 0.117332 -0.104340
93949 2.0000852 2.1288146 0.053885 0.040336 -0.005442
93961 21.631932 2.1285427 -0.037872 0.062686 -0.051943
93963 6.0007664 2.1284974 0.069691 0.045234 0.003540
93967 2.0000851 2.1284068 -0.134342 0.266659 -0.217090
93979 2.0000851 2.1281350 -0.202777 0.124770 -0.111882
93981 6.0007662 2.1280897 -0.146169 0.209221 -0.178120
93991 4.1184835 2.1278633 0.059726 0.054120 -0.021461
93997 2.0000851 2.1277275 -0.027455 0.174677 -0.134516
93999 6.0007661 2.1276822 -0.204681 0.120005 -0.106378
94003 27.067775 2.1275917 0.005590 0.005416 -0.002218
94009 2.0000851 2.1274559 -0.072466 0.195932 -0.157819
94033 2.0000851 2.1269129 0.093525 0.067560 -0.016840
94051 4.1292546 2.1265058 -0.175448 0.218123 -0.187805
94057 2.0000851 2.1263702 0.066719 0.044085 0.002288
94063 2.0000851 2.1262345 -0.203465 0.122170 -0.108986
94069 5.0707634 2.1260989 -0.187975 0.121439 -0.109702
94071 6.0007655 2.1260537 0.095391 0.090442 -0.038020
94081 5.7809730 2.1258277 -0.145500 0.204618 -0.173237
94087 9.3361117 2.1256922 0.033916 0.018731 0.007372
94089 12.768651 2.1256470 0.071647 0.045904 0.004304
94099 2.0000850 2.1254211 0.058509 0.050543 -0.018207
94107 45.339115 2.1252404 -0.110600 0.188930 -0.156949
94111 2.0000850 2.1251501 -0.152861 0.093347 -0.085601
94117 2.0000850 2.1250146 0.062487 0.064973 -0.030545
94123 4.2918277 2.1248791 -0.162019 0.270698 -0.223860
94143 28.025006 2.1244277 -0.023772 0.088327 -0.067544
94147 4.5986494 2.1243375 -0.193292 0.135449 -0.122940
94153 2.0000850 2.1242021 -0.106053 0.070161 -0.066873
94159 5.7809704 2.1240667 0.094096 0.053477 0.016669
94161 6.0007647 2.1240216 -0.195720 0.115731 -0.103191
94179 6.0007646 2.1236157 -0.031888 0.167694 -0.130621
94183 5.0707585 2.1235255 0.091482 0.053331 0.013569
94201 2.0000849 2.1231197 0.066585 0.074793 -0.037248
94207 2.0000849 2.1229845 -0.175831 0.218562 -0.188147
94213 20.847620 2.1228493 -0.041160 0.024912 -0.022615
94219 2.0000849 2.1227141 -0.163458 0.271372 -0.224569
94243 4.2450368 2.1221735 0.196990 0.105487 0.054229
94261 2.0000849 2.1217683 -0.150385 0.264264 -0.217730
94273 2.0000849 2.1214982 -0.185867 0.148705 -0.134859
94291 2.0000848 2.1210932 -0.146601 0.211301 -0.179617
94297 23.778597 2.1209582 -0.015876 0.014944 -0.014239
94309 2.0000848 2.1206884 0.166880 0.090138 0.042052
94321 2.0000848 2.1204186 -0.115536 0.083883 -0.079499
94327 2.0000848 2.1202837 0.064090 0.045166 -0.006274
94339 9.3361043 2.1200140 -0.000383 0.008227 -0.006379
94351 2.0000848 2.1197444 0.062818 0.065699 -0.031042
94357 4.1320765 2.1196096 -0.191893 0.155222 -0.140310
94377 12.562244 2.1191604 -0.142571 0.123868 -0.113660
94381 20.046409 2.1190706 -0.051106 0.029968 -0.026566
94387 4.4918918 2.1189359 -0.087384 0.185229 -0.152707
94399 2.0000848 2.1186665 -0.115925 0.079413 -0.075268
94411 5.0707486 2.1183972 0.082645 0.049541 0.004949
94431 6.0007626 2.1179486 -0.175900 0.218976 -0.188420
94441 2.0000847 2.1177243 -0.171853 0.102990 -0.093115
94447 2.0000847 2.1175898 -0.194341 0.145405 -0.131928
94449 15.236782 2.1175449 0.073253 0.045462 0.006106
94467 6.0007623 2.1171414 0.056184 0.046080 -0.014132
94477 2.0000847 2.1169173 0.244497 0.129792 0.072558
94483 2.0000847 2.1167829 -0.150195 0.093773 -0.086380
94489 4.2917845 2.1166485 -0.191403 0.132742 -0.120656
94513 2.0000846 2.1161110 -0.164582 0.272812 -0.225691
94519 4.5986256 2.1159767 0.090848 0.053468 0.012049
94531 2.0000846 2.1157081 -0.191144 0.112886 -0.100775
94539 6.0007617 2.1155290 -0.155343 0.128571 -0.117788
94543 2.0000846 2.1154395 -0.087892 0.203152 -0.165382
94549 27.067168 2.1153053 -0.015364 0.012903 -0.012003
94557 13.303366 2.1151263 -0.170061 0.219755 -0.188257
94561 2.0000846 2.1150369 0.095846 0.060357 -0.005214
94573 2.0000846 2.1147685 -0.202820 0.118914 -0.105411
94579 4.1069967 2.1146343 0.059603 0.042394 -0.004635
94591 9.3360969 2.1143661 -0.019308 0.073943 -0.056839
94593 6.0007613 2.1143214 0.085595 0.051493 0.009453
94597 2.0000846 2.1142320 -0.124945 0.202060 -0.170193
94603 2.0000846 2.1140979 0.061841 0.055344 -0.021661
94609 4.4918753 2.1139638 -0.199859 0.117178 -0.103872
94621 2.0000846 2.1136957 0.167354 0.088830 0.037691
94629 6.0007610 2.1135170 -0.202295 0.118630 -0.105180
94647 28.024872 2.1131150 0.045147 0.024232 0.011695
94651 2.0000845 2.1130257 -0.202567 0.118775 -0.105291
94657 4.1798090 2.1128918 -0.196722 0.116472 -0.103756
94663 4.1219207 2.1127579 0.116048 0.074232 -0.009946
94681 4.2449757 2.1123562 -0.124990 0.199530 -0.168355
94683 13.517936 2.1123116 -0.171643 0.217414 -0.186657
94687 2.0000845 2.1122224 0.052640 0.039123 -0.003727
94693 2.0000845 2.1120885 -0.202078 0.118738 -0.105334
94701 6.0007604 2.1119101 0.055150 0.042909 -0.010130
94719 6.0007602 2.1115088 0.120849 0.067168 0.022535
94723 2.0000845 2.1114196 -0.174304 0.218835 -0.188107
94729 4.4182787 2.1112859 0.057811 0.040575 -0.001443
94747 2.0000844 2.1108848 0.104836 0.071573 -0.014385
94753 5.0707338 2.1107511 -0.154544 0.209823 -0.178807
94759 9.3360920 2.1106175 -0.031609 0.020493 -0.019247
94771 2.0000844 2.1103502 0.069515 0.045265 0.000730
94773 28.024839 2.1103057 -0.019700 0.057375 -0.045536
94777 2.0000844 2.1102166 -0.110505 0.089235 -0.084238
94789 2.0000844 2.1099495 0.173353 0.090115 0.025354
94791 15.236649 2.1099049 -0.188236 0.110537 -0.098107
94819 2.0000844 2.1092819 -0.189914 0.158963 -0.143313
94827 12.814027 2.1091039 0.058276 0.052267 -0.020334
94837 2.0000844 2.1088816 -0.176949 0.220101 -0.189284
94849 2.0000843 2.1086147 -0.147604 0.211191 -0.179569
94861 5.7809467 2.1083480 -0.172655 0.101237 -0.089749
94863 12.649665 2.1083036 -0.122222 0.207672 -0.173734
94867 5.0707289 2.1082147 -0.105000 0.068548 -0.064965
94873 2.0000843 2.1080813 0.064728 0.045379 -0.006314
94879 4.2274130 2.1079480 -0.175260 0.225741 -0.193190
94881 6.0007589 2.1079036 -0.114293 0.085138 -0.080614
94891 4.5986019 2.1076814 -0.172936 0.218239 -0.187295
94899 28.024806 2.1075038 -0.049845 0.034227 -0.031038
94903 2.0000843 2.1074149 -0.188023 0.169599 -0.151822
94933 2.0000843 2.1067490 -0.059328 0.187272 -0.149329
94939 12.757403 2.1066158 0.151438 0.081137 0.039041
94951 2.0000843 2.1063496 -0.200882 0.117828 -0.104493
94953 13.831968 2.1063052 0.056875 0.040233 -0.002698
94969 9.3360859 2.1059504 -0.051111 0.030107 -0.026724
94971 6.0007582 2.1059060 0.168350 0.087872 0.030477
94981 5.0707241 2.1056843 0.072616 0.065197 -0.025982
94989 6.0007581 2.1055070 -0.168037 0.218691 -0.187301
94993 2.0000842 2.1054183 -0.201477 0.118126 -0.104713
94999 2.0000842 2.1052853 0.056368 0.040524 -0.003446
95017 5.7809415 2.1048865 -0.121755 0.233428 -0.190315
95043 17.361830 2.1043107 -0.152762 0.090974 -0.081800
95053 21.159919 2.1040893 0.011299 0.055445 -0.037219
95061 6.0007575 2.1039122 -0.123749 0.216126 -0.179905
95071 2.0000842 2.1036909 -0.201202 0.118060 -0.104678
95077 4.5985901 2.1035582 -0.192001 0.117043 -0.104920
95083 2.0000841 2.1034254 0.052701 0.039100 -0.003942
95089 2.0000841 2.1032927 -0.091155 0.188634 -0.155714
95097 6.0007572 2.1031158 0.097814 0.061193 -0.004997
95101 2.0000841 2.1030273 -0.090491 0.202252 -0.165100
95107 2.0000841 2.1028946 0.052474 0.039108 -0.004341
95119 4.2449153 2.1026293 -0.169110 0.109720 -0.100360
95131 2.0000841 2.1023641 -0.148610 0.327880 -0.261735
95133 15.236517 2.1023199 -0.175050 0.104128 -0.093256
95137 9.3360811 2.1022315 0.008138 0.052755 -0.036311
95143 2.0000841 2.1020989 -0.152821 0.220459 -0.186809
95169 6.0007566 2.1015247 -0.195679 0.136270 -0.123604
95173 5.7809363 2.1014363 -0.135451 0.241057 -0.197646
95179 9.3360798 2.1013039 0.034365 0.018611 0.003506
95187 6.0007565 2.1011273 -0.160014 0.227443 -0.192682
95191 2.0000840 2.1010390 0.054934 0.045026 -0.013651
95203 2.0000840 2.1007741 -0.199707 0.121270 -0.108442
95209 5.0707143 2.1006417 0.089168 0.077881 -0.029633
95221 20.341478 2.1003770 -0.021818 0.015507 -0.014998
95223 6.0007562 2.1003329 0.052333 0.038974 -0.004172
95233 2.0000840 2.1001124 0.054159 0.040101 -0.005315
95239 2.0000840 2.0999801 -0.200662 0.117651 -0.104294
95257 2.0000840 2.0995832 -0.092541 0.194443 -0.159965
95263 21.629176 2.0994510 -0.047151 0.027645 -0.024506
95277 81.826731 2.0991425 -0.024454 0.014377 -0.012755
95281 4.1350563 2.0990544 -0.148564 0.092376 -0.085025
95287 2.0000840 2.0989222 -0.187757 0.169766 -0.151884
95299 4.1318029 2.0986579 -0.176061 0.229663 -0.196083
95311 2.0000839 2.0983937 -0.175565 0.221559 -0.190133
95313 6.0007555 2.0983496 -0.167773 0.276171 -0.228368
95317 2.0000839 2.0982616 0.052312 0.038999 -0.004379
95329 5.7809312 2.0979975 -0.171265 0.101218 -0.089927
95331 13.302773 2.0979534 0.054815 0.040125 -0.005063
95341 4.2659597 2.0977334 -0.173999 0.237340 -0.201375
95349 13.517491 2.0975574 0.191862 0.101911 0.050864
95371 4.1060846 2.0970735 -0.192758 0.146514 -0.132776
95377 4.1521969 2.0969416 0.083905 0.053054 -0.003026
95383 2.0000839 2.0968097 -0.175469 0.234731 -0.199689
95389 9.3360738 2.0966778 -0.048636 0.038531 -0.034848
95401 2.0000839 2.0964141 0.182938 0.094344 0.028282
95413 2.0000838 2.0961504 -0.116024 0.075028 -0.070792
95419 2.0000838 2.0960186 0.052353 0.039134 -0.004859
95431 9.3360726 2.0957550 -0.030453 0.029529 -0.027038
95437 5.0707047 2.0956233 -0.163839 0.215311 -0.183712
95443 2.0000838 2.0954915 0.059534 0.066513 -0.033162
95449 4.5985667 2.0953598 -0.185784 0.142879 -0.129548
95461 2.0000838 2.0950964 0.054333 0.040619 -0.006595
95467 2.0000838 2.0949648 -0.151266 0.211096 -0.179840
95479 2.0000838 2.0947015 -0.024716 0.177904 -0.135939
95493 12.575210 2.0943944 -0.176966 0.226181 -0.193610
95503 4.4182136 2.0941751 0.054213 0.039303 -0.003344
