u w Y P_over_sqrtY rms16 mean16
79537 2.0001006 125.72765 0.112101 0.060654 0.042815
79549 2.0001006 125.70868 -0.114920 0.286269 -0.276993
79561 2.0001006 125.68972 0.000998 0.051887 0.034067
79573 5.7815560 125.67077 -0.255898 0.206119 -0.201278
79579 2.0001005 125.66129 0.085347 0.094198 0.052321
79609 2.0001005 125.61394 0.122220 0.066617 0.053251
79617 6.0009045 125.60132 0.134461 0.062614 0.011188
79621 2.0001005 125.59501 -0.081312 0.129333 -0.123315
79627 2.0001005 125.58554 -0.094268 0.231079 -0.215436
79633 2.0001005 125.57608 -0.109597 0.176375 -0.172985
79639 21.668265 125.56662 -0.094377 0.078094 -0.074303
79653 28.029559 125.54455 -0.026601 0.039870 0.025453
79657 2.0001004 125.53825 0.021654 0.051440 0.037826
79669 2.0001004 125.51934 -0.178552 0.257377 -0.249316
79671 6.0009039 125.51619 0.002528 0.089730 0.077499
79681 9.3366142 125.50043 -0.146667 0.147153 -0.137047
79687 2.0001004 125.49098 -0.000533 0.063692 -0.042237
79693 2.0001004 125.48154 -0.206113 0.116273 -0.036971
79699 2.0001004 125.47209 -0.068150 0.111537 -0.090315
79711 4.2301028 125.45320 -0.193602 0.261840 -0.247742
79729 5.7815486 125.42488 -0.109445 0.166301 -0.159829
79743 15.243584 125.40286 -0.100200 0.079471 -0.071148
79771 4.1172660 125.35884 0.012399 0.067600 0.033482
79777 2.0001003 125.34941 0.072834 0.181550 0.171796
79789 4.2474282 125.33056 0.243420 0.201138 0.190433
79797 12.891797 125.31799 0.112534 0.087815 0.081194
79801 2.0001003 125.31171 0.107800 0.078595 0.067494
79807 27.086505 125.30229 -0.078857 0.081813 -0.069211
79813 2.0001002 125.29287 0.134195 0.238851 0.225683
79819 5.0714955 125.28345 -0.032495 0.065552 -0.030417
79831 4.1924193 125.26462 -0.097833 0.124233 -0.074992
79843 2.0001002 125.24579 0.134086 0.079947 0.058646
79851 13.316823 125.23325 -0.169271 0.228738 -0.217714
79861 2.0001002 125.21757 0.076011 0.189086 0.183817
79867 2.0001002 125.20816 0.324885 0.199992 0.168383
79869 12.791832 125.20502 0.066195 0.081525 -0.043673
79873 2.0001002 125.19875 0.050631 0.143947 -0.080157
79887 13.842235 125.17681 0.151574 0.169071 0.137454
79897 4.1751649 125.16114 -0.001142 0.074834 0.060482
79903 2.0001001 125.15175 -0.042349 0.072355 -0.047838
79921 4.1183124 125.12356 -0.275869 0.197479 -0.182573
79923 6.0009010 125.12043 -0.059431 0.156536 -0.120234
79933 23.802866 125.10478 -0.125561 0.102084 -0.098924
79939 2.0001001 125.09539 0.049714 0.124442 0.102712
79941 6.0009008 125.09226 -0.023938 0.081239 -0.070529
79957 4.4931653 125.06722 0.200065 0.158096 0.129801
79963 5.7815375 125.05784 -0.036353 0.055791 -0.044423
79969 4.1207858 125.04846 -0.053234 0.050656 -0.032949
79987 2.0001000 125.02032 0.059278 0.094357 -0.059332
79999 2.0001000 125.00156 -0.058323 0.076612 0.033720
80023 4.4197562 124.96407 0.127655 0.182074 0.176313
80031 65.324763 124.95158 0.073402 0.056392 0.052104
80049 6.0008996 124.92348 0.081300 0.082424 0.037641
80059 9.3365987 124.90788 -0.194620 0.112270 -0.086662
80067 17.367171 124.89540 -0.153442 0.098428 -0.032606
80071 2.0000999 124.88916 -0.018957 0.018292 0.005489
80077 2.0000999 124.87980 -0.094118 0.130276 -0.123137
80101 9.3365970 124.84239 0.036210 0.046170 0.000287
80103 6.0008990 124.83927 -0.110061 0.086920 0.008524
80107 2.0000999 124.83304 -0.159125 0.112322 -0.105381
80119 5.7815302 124.81434 0.067663 0.066529 0.048408
80137 4.1564295 124.78630 -0.169799 0.146430 -0.131316
80139 6.0008986 124.78319 -0.101947 0.152687 -0.147547
80149 2.0000998 124.76762 -0.272616 0.268963 -0.267192
80161 5.0714749 124.74894 0.201881 0.123592 0.105995
80167 2.0000998 124.73961 -0.165720 0.185141 -0.179540
80173 2.0000998 124.73027 -0.105302 0.120288 0.082441
80191 2.0000998 124.70227 -0.150007 0.246035 -0.240959
80193 6.0008980 124.69916 -0.022482 0.019587 0.000606
80197 13.539643 124.69294 0.116767 0.060481 0.044459
80203 4.1472691 124.68362 -0.129947 0.146025 -0.137592
80209 2.0000997 124.67429 -0.153938 0.107048 -0.083065
80211 6.0008978 124.67118 -0.067146 0.117867 0.051248
80221 2.0000997 124.65564 0.009651 0.069608 0.043129
80227 20.265101 124.64632 0.035047 0.052337 0.046594
80233 2.0000997 124.63699 0.092588 0.066366 -0.002286
80239 2.0000997 124.62767 0.093871 0.052948 0.032250
80251 2.0000997 124.60904 0.068184 0.120946 0.086271
80263 2.0000997 124.59041 0.062660 0.087107 0.029316
80269 9.3365902 124.58110 -0.006245 0.073569 -0.065044
80281 4.4197256 124.56247 0.113738 0.076331 -0.000113
80283 28.029327 124.55937 0.049915 0.031605 0.013973
80287 2.0000996 124.55317 -0.048929 0.188055 -0.118385
80317 2.0000996 124.50664 0.092710 0.053825 0.001916
80329 2.0000996 124.48804 -0.011693 0.109950 -0.056102
80337 12.960194 124.47565 0.002117 0.037768 0.024629
80341 2.0000996 124.46945 0.155696 0.227964 0.220971
80347 2.0000996 124.46015 0.200590 0.114676 0.033771
80353 27.085661 124.45086 0.020164 0.024680 0.007104
80373 12.835549 124.41989 0.172166 0.217444 0.208116
80383 4.5996881 124.40441 -0.016786 0.073734 -0.064919
80389 5.0714612 124.39513 0.263495 0.192649 0.190293
80391 12.629669 124.39203 -0.040862 0.162311 -0.126584
80407 2.0000995 124.36728 -0.028858 0.076795 0.030627
80413 4.1922711 124.35800 0.117115 0.132703 0.123999
80437 9.3365834 124.32090 0.000763 0.049247 -0.041299
80449 2.0000994 124.30235 -0.105487 0.199344 -0.176088
80463 6.0008950 124.28073 0.125644 0.126110 0.114587
80467 4.2681837 124.27455 0.152605 0.094303 0.085031
80473 2.0000994 124.26528 -0.311481 0.233519 -0.223883
80479 9.3365817 124.25602 0.100071 0.052029 0.045257
80481 12.617049 124.25293 -0.239198 0.223207 -0.212022
80491 2.0000994 124.23749 0.060646 0.110773 0.104686
80499 6.0008946 124.22515 -0.111583 0.142367 -0.137696
80517 6.0008944 124.19737 0.337038 0.198535 0.179861
80521 9.3365800 124.19120 -0.049827 0.085129 -0.078219
80527 2.0000994 124.18195 -0.008405 0.051641 -0.034299
80539 4.4196952 124.16345 -0.055859 0.129206 -0.115305
80551 4.1749789 124.14495 0.017407 0.120025 0.100551
80557 2.0000993 124.13571 0.123474 0.273984 0.264003
80581 4.2937031 124.09873 -0.127337 0.139695 -0.136356
80587 5.7815084 124.08949 -0.307315 0.214286 -0.207116
80589 6.0008936 124.08641 -0.217120 0.128275 -0.117443
80599 2.0000993 124.07102 -0.320076 0.317060 -0.313569
80607 12.699516 124.05870 0.305534 0.368442 0.364714
80611 2.0000992 124.05255 0.027236 0.082145 0.066308
80617 5.0714477 124.04332 0.189791 0.175513 0.171486
80623 4.4930965 124.03408 -0.134612 0.127430 -0.122124
80629 2.0000992 124.02485 0.016690 0.032388 0.003219
80643 6.0008930 124.00332 -0.030534 0.139032 -0.119112
80659 4.2299049 123.97873 -0.056180 0.176594 0.093261
80671 2.0000992 123.96028 0.188778 0.165482 0.076514
80677 2.0000992 123.95106 -0.050540 0.086865 -0.052743
80679 6.0008926 123.94799 -0.133916 0.110407 -0.079398
80683 2.0000992 123.94185 0.123016 0.166324 0.162431
80689 9.3365732 123.93263 -0.108853 0.111511 -0.107926
80697 13.528983 123.92034 0.128736 0.080709 0.044046
80701 2.0000991 123.91420 0.021402 0.119596 -0.100705
80713 2.0000991 123.89578 -0.169721 0.113856 -0.105871
80731 23.801290 123.86815 -0.066354 0.062158 0.010158
80737 2.0000991 123.85895 -0.156400 0.085669 -0.075014
80743 5.7815012 123.84975 -0.062301 0.070844 0.040981
80749 2.0000991 123.84054 -0.004538 0.091976 -0.024417
80761 2.0000991 123.82214 0.006879 0.069346 -0.000653
80769 45.583915 123.80988 -0.093945 0.088959 -0.086515
80779 2.0000990 123.79455 0.266146 0.175028 0.166560
80787 28.029144 123.78229 0.084804 0.110176 0.104487
80797 4.4196650 123.76697 0.126021 0.099637 0.085409
80803 2.0000990 123.75778 -0.053023 0.051337 0.019604
80809 2.0000990 123.74859 -0.061366 0.057404 -0.047680
80821 5.7814976 123.73022 -0.009784 0.034714 -0.001329
80833 2.0000990 123.71185 -0.176276 0.135782 -0.119800
80841 6.0008908 123.69961 0.239393 0.292083 0.278107
80857 9.3365665 123.67513 -0.046477 0.045562 -0.025104
80859 6.0008906 123.67207 0.202976 0.195543 0.193196
80863 2.0000989 123.66595 0.083975 0.059104 -0.023831
80877 6.0008904 123.64455 -0.013072 0.110949 0.095148
80911 2.0000989 123.59259 -0.227491 0.146377 -0.105309
80913 28.029098 123.58953 -0.200439 0.157953 -0.153464
80917 2.0000989 123.58342 -0.004609 0.062036 -0.031729
80923 2.0000989 123.57426 0.112312 0.073948 0.057006
80929 2.0000989 123.56510 -0.202402 0.254353 -0.246616
80941 21.664425 123.54678 0.036044 0.041501 0.030650
80947 4.2936442 123.53762 0.097554 0.084105 -0.023794
80953 2.0000988 123.52847 -0.368669 0.451724 -0.449309
80959 5.0714275 123.51931 0.028476 0.061224 0.033925
80977 5.7814904 123.49186 -0.104207 0.136961 -0.132842
80989 2.0000988 123.47356 -0.017318 0.035874 -0.005143
81001 2.0000988 123.45527 0.018329 0.114522 0.064999
81003 42.329610 123.45222 -0.009231 0.045289 -0.034907
81013 2.0000988 123.43698 -0.049906 0.045625 -0.038263
81019 2.0000987 123.42784 -0.099298 0.065764 0.012167
81031 2.0000987 123.40956 -0.019599 0.139004 -0.131789
81043 2.0000987 123.39129 -0.271345 0.267241 -0.252449
81049 2.0000987 123.38215 -0.215221 0.280838 -0.273579
81061 4.1828760 123.36389 -0.093090 0.102214 -0.096934
81067 21.200222 123.35476 -0.023132 0.062538 -0.021979
81093 6.0008880 123.31521 0.118915 0.149224 0.135430
81097 2.0000987 123.30912 0.121933 0.095871 0.070158
81109 9.3365564 123.29088 -0.046588 0.045728 -0.039088
81111 15.242847 123.28784 -0.067281 0.047019 0.017723
81127 4.5996230 123.26353 -0.021344 0.076181 -0.054167
81129 6.0008876 123.26049 -0.129154 0.196777 -0.193068
81151 9.3365548 123.22707 -0.002779 0.037892 0.011322
81157 2.0000986 123.21796 -0.093928 0.102893 -0.092690
81163 2.0000986 123.20885 0.123107 0.097003 0.088035
81181 2.0000986 123.18153 -0.129159 0.125735 -0.123796
81183 6.0008870 123.17850 0.077673 0.174503 0.149488
81187 5.0714141 123.17243 -0.070496 0.071110 -0.040106
81199 2.0000985 123.15423 -0.093719 0.061248 -0.053964
81201 6.0008868 123.15119 -0.025321 0.078481 -0.071858
81211 5.7814797 123.13603 0.102243 0.105768 0.101041
81217 4.1163695 123.12693 -0.013654 0.172633 -0.122680
81219 6.0008866 123.12390 -0.142340 0.248739 -0.235153
81223 2.0000985 123.11784 0.000019 0.123178 -0.109094
81237 17.366683 123.09662 -0.157689 0.117113 0.047297
81253 4.1238374 123.07238 -0.223877 0.172466 -0.160173
81271 4.2680426 123.04512 0.165723 0.177898 0.138332
81273 6.0008860 123.04209 0.139290 0.126391 0.121183
81283 2.0000984 123.02696 -0.046828 0.086511 -0.079889
81307 2.0000984 122.99064 -0.054434 0.163072 -0.152371
81309 6.0008856 122.98762 -0.148965 0.148557 -0.138774
81313 10.837940 122.98157 -0.186586 0.172798 -0.169246
81319 9.3365481 122.97249 -0.056235 0.074876 -0.063732
81327 6.0008854 122.96039 -0.076642 0.080558 -0.073808
81331 2.0000984 122.95435 -0.076385 0.169845 -0.162797
81337 4.1337653 122.94528 -0.111268 0.086898 -0.076348
81343 2.0000984 122.93621 -0.049860 0.072780 -0.002617
81349 2.0000983 122.92714 0.042384 0.065370 0.008644
81363 13.528370 122.90599 0.160344 0.086219 0.076549
81373 2.0000983 122.89089 0.100358 0.128460 0.113894
81381 6.0008849 122.87880 -0.218637 0.228768 -0.226792
81391 4.1223678 122.86371 -0.009436 0.061648 -0.014314
81399 13.315176 122.85163 0.052534 0.086899 -0.025897
81409 2.0000983 122.83654 -0.224263 0.139126 -0.097988
81417 28.028918 122.82447 0.141122 0.080452 0.068292
81421 2.0000983 122.81844 -0.091679 0.115447 -0.075444
81439 2.0000982 122.79129 0.096266 0.045376 -0.019300
81453 15.242667 122.77019 0.032911 0.046215 0.041192
81457 2.0000982 122.76416 -0.004424 0.191901 0.159560
81463 2.0000982 122.75512 0.188535 0.200344 0.193910
81471 17.366587 122.74306 -0.247465 0.143741 -0.102701
81511 4.4930065 122.68283 -0.322876 0.228553 -0.223078
81517 2.0000981 122.67380 0.121131 0.162324 0.158908
81523 5.7814655 122.66477 0.220413 0.274520 0.262572
81529 23.799745 122.65574 -0.121332 0.177730 -0.175031
81541 4.2470930 122.63769 0.077996 0.171564 0.165523
81547 2.0000981 122.62867 0.288602 0.279339 0.271205
81553 2.0000981 122.61965 -0.090071 0.054123 -0.042610
81559 2.0000981 122.61063 -0.003930 0.166887 -0.144042
81561 13.840906 122.60762 -0.032894 0.183040 -0.107519
81571 20.889529 122.59259 0.031653 0.032096 -0.005026
81601 5.7814620 122.54752 0.169507 0.282495 0.272074
81607 4.2297117 122.53851 0.132778 0.167482 0.164132
81619 2.0000980 122.52049 0.079198 0.115347 0.105375
81633 6.0008821 122.49948 0.319993 0.221421 0.192540
81637 2.0000980 122.49348 0.005857 0.082752 -0.059661
81643 5.0713875 122.48448 0.161983 0.208509 0.202106
81649 2.0000980 122.47547 -0.100602 0.064160 -0.054302
81661 4.1559347 122.45748 0.034287 0.052140 -0.033860
81667 2.0000980 122.44848 -0.068633 0.087887 -0.044763
81669 28.028829 122.44548 0.061225 0.030158 0.016651
81679 12.866127 122.43049 0.155390 0.091939 0.054532
81687 12.833274 122.41850 -0.122103 0.120499 -0.093887
81691 4.1394494 122.41251 -0.303682 0.271707 -0.269753
81703 2.0000979 122.39453 0.071873 0.079253 0.042762
81723 6.0008812 122.36457 -0.201696 0.101524 -0.068448
81727 2.0000979 122.35858 -0.081559 0.073980 0.012582
81739 9.3365316 122.34062 -0.199139 0.214881 -0.213268
81757 14.816083 122.31369 0.120943 0.106679 0.100775
81759 6.0008808 122.31069 0.252511 0.283120 0.280280
81769 2.0000978 122.29574 0.096399 0.213116 0.189738
81777 6.0008806 122.28377 -0.019479 0.070772 0.044168
81799 2.0000978 122.25088 -0.112962 0.099640 -0.042087
81813 6.0008802 122.22996 0.008918 0.058086 -0.029329
81817 2.0000978 122.22399 0.070371 0.103047 0.081448
81823 9.3365283 122.21503 -0.070113 0.033447 -0.024197
81831 6.0008800 122.20308 -0.183139 0.111131 -0.097747
81841 4.1179416 122.18815 0.031902 0.103968 -0.055342
81847 2.0000977 122.17919 -0.303375 0.254158 -0.252426
81849 6.0008798 122.17620 0.054870 0.068324 -0.043949
81853 2.0000977 122.17023 -0.181759 0.080603 -0.042381
81859 4.1746159 122.16128 -0.102253 0.135903 -0.126816
81871 11.979296 122.14337 -0.051171 0.029765 0.006028
81883 2.0000977 122.12547 -0.199834 0.189818 -0.187159
81901 2.0000977 122.09863 -0.111373 0.132059 -0.117522
81907 9.3365250 122.08969 0.093717 0.065268 0.056550
81913 5.7814480 122.08074 0.099176 0.092095 -0.036899
81919 2.0000977 122.07180 0.120588 0.156114 0.143876
81931 2.0000976 122.05392 0.226918 0.150568 0.143316
81937 2.0000976 122.04499 -0.076196 0.053796 -0.043710
81943 2.0000976 122.03605 0.118228 0.172910 0.167638
81967 2.0000976 122.00032 0.171797 0.216989 0.213669
81973 2.0000976 121.99139 -0.087946 0.098356 -0.081276
81979 4.2470114 121.98246 0.000003 0.116253 -0.100143
81993 12.605096 121.96163 0.043676 0.060322 0.018593
82003 2.0000976 121.94676 -0.024001 0.070513 0.017465
82009 2.0000976 121.93784 0.118967 0.155586 0.138605
82011 6.0008781 121.93486 0.323382 0.164900 0.112395
82021 2.0000975 121.92000 0.004201 0.052732 -0.007461
82029 13.527767 121.90811 0.168573 0.186883 0.052956
82033 9.3365201 121.90216 0.028739 0.060447 -0.014402
82039 2.0000975 121.89325 0.017455 0.124743 0.105280
82047 28.028696 121.88136 0.015076 0.067936 -0.048123
82051 2.0000975 121.87542 -0.128968 0.151673 -0.145486
82057 4.5995432 121.86651 -0.129048 0.112399 -0.097027
82081 4.2296167 121.83087 -0.185516 0.147957 -0.144357
82083 6.0008773 121.82791 0.129006 0.073448 0.017359
82101 6.0008771 121.80120 0.050853 0.057836 0.014288
82111 4.1362097 121.78636 0.065587 0.077991 -0.051571
82117 9.3365169 121.77746 0.135803 0.166990 0.165982
82119 13.840475 121.77450 0.183742 0.206805 0.192310
82129 2.0000974 121.75967 -0.151859 0.166263 -0.152835
82141 2.0000974 121.74188 -0.056762 0.095344 -0.077740
82153 2.0000974 121.72410 -0.069459 0.071352 -0.066026
82171 2.0000974 121.69744 0.185602 0.196852 0.180510
82177 4.4929402 121.68855 -0.261429 0.153418 -0.137036
82183 2.0000973 121.67967 0.115895 0.081125 0.057350
82189 2.0000973 121.67078 0.141766 0.062192 0.046790
82191 6.0008761 121.66782 -0.095071 0.105975 -0.075329
82201 9.3365136 121.65302 0.044469 0.156062 0.150742
82207 2.0000973 121.64414 -0.205056 0.088184 -0.037137
82209 12.887948 121.64118 -0.223331 0.200060 -0.187647
82213 5.0713548 121.63526 0.004758 0.076167 0.043509
82219 2.0000973 121.62639 -0.091213 0.084050 -0.039782
82227 6.0008758 121.61455 -0.071133 0.090191 -0.054983
82231 2.0000973 121.60864 -0.179263 0.116920 -0.067991
82237 2.0000973 121.59977 -0.233825 0.278147 -0.275738
82243 21.660708 121.59090 0.076858 0.102936 0.100219
82261 2.0000973 121.56429 -0.048167 0.092546 0.057896
82267 2.0000972 121.55542 -0.078443 0.078467 -0.070308
82279 2.0000972 121.53769 -0.033931 0.113887 -0.104778
82281 6.0008752 121.53474 0.027324 0.068984 0.026558
82299 28.028608 121.50816 -0.128564 0.084172 -0.071953
82327 23.798229 121.46683 0.022702 0.027443 0.011459
82339 2.0000972 121.44913 0.008135 0.064891 0.028694
82351 2.0000971 121.43143 -0.069950 0.051911 -0.014682
82353 12.695572 121.42848 -0.081724 0.069824 0.024718
82371 6.0008742 121.40195 -0.006236 0.117370 -0.088854
82381 5.7814271 121.38721 0.047102 0.089697 0.082894
82387 2.0000971 121.37837 -0.091949 0.054835 -0.031212
82393 2.0000971 121.36953 -0.120442 0.235504 -0.216103
82407 17.366208 121.34891 -0.054400 0.141718 -0.137471
82411 20.399394 121.34302 -0.082711 0.090985 -0.086343
82417 4.2469308 121.33419 0.005550 0.049068 -0.027426
82429 4.5995118 121.31653 -0.102113 0.089331 -0.067739
82441 5.0713418 121.29887 0.057289 0.116419 0.003072
82443 6.0008735 121.29593 0.186175 0.166256 0.157767
82453 9.3365039 121.28121 0.088417 0.067503 0.042812
82459 5.7814236 121.27239 -0.108535 0.095615 -0.091106
82461 6.0008733 121.26945 0.071671 0.068650 -0.032683
82471 2.0000970 121.25474 -0.140516 0.166779 -0.140896
82477 4.2678361 121.24592 0.103697 0.083885 0.077663
82479 15.242134 121.24298 0.087613 0.121093 0.116049
82483 2.0000970 121.23710 -0.142503 0.061915 -0.013733
82507 2.0000970 121.20184 -0.044724 0.077498 0.055656
82513 4.1744388 121.19302 -0.163121 0.178880 -0.120030
82531 2.0000969 121.16659 0.010245 0.048249 -0.030391
82537 27.082400 121.15778 0.006513 0.028162 -0.019184
82549 2.0000969 121.14017 0.231497 0.118023 0.086390
82551 28.028520 121.13724 0.048691 0.043062 0.005291
82561 2.0000969 121.12256 -0.029018 0.100483 -0.037989
82567 2.0000969 121.11376 0.156138 0.191162 0.182495
82587 6.0008719 121.08443 -0.135970 0.179948 -0.177571
82591 2.0000969 121.07857 0.117180 0.117735 -0.004312
82597 4.1391113 121.06977 0.031975 0.071899 0.040517
82609 2.0000968 121.05219 -0.163369 0.162493 -0.153669
82623 6.0008716 121.03167 -0.041964 0.156911 -0.128897
82633 2.0000968 121.01703 0.132526 0.110326 0.080524
82651 2.0000968 120.99067 0.099068 0.084569 0.072730
82657 2.0000968 120.98189 -0.166028 0.193009 -0.186933
82677 66.387233 120.95262 -0.046795 0.038560 -0.028562
82693 5.7814133 120.92922 -0.129797 0.149491 -0.147986
82699 2.0000967 120.92045 0.198603 0.270861 0.268088
82713 12.786551 120.89998 0.019026 0.117098 0.108664
82717 4.1265138 120.89413 0.318223 0.272265 0.230972
82723 2.0000967 120.88536 -0.075633 0.075813 -0.062238
82729 2.0000967 120.87660 0.056513 0.042631 -0.002016
82741 4.1916993 120.85907 -0.036834 0.160762 -0.149398
82747 9.3364926 120.85030 0.173014 0.141702 0.136293
82749 6.0008702 120.84738 -0.035361 0.047921 0.011726
82759 2.0000967 120.83278 -0.163314 0.127674 -0.074630
82771 5.7814099 120.81526 -0.111174 0.149923 -0.147940
82783 5.0713225 120.79775 -0.304118 0.225526 -0.212952
82789 9.3364910 120.78899 -0.042413 0.061593 -0.054548
82801 4.5994806 120.77149 0.164903 0.129489 0.113205
82803 28.028434 120.76857 -0.075775 0.047182 -0.035307
82813 2.0000966 120.75399 -0.141502 0.134959 -0.098923
82821 15.241960 120.74232 0.043992 0.065872 0.037379
82831 9.3364894 120.72775 -0.028119 0.077734 -0.071154
82837 2.0000966 120.71900 -0.231142 0.161496 -0.146637
82843 4.4928751 120.71026 0.099243 0.139642 0.125132
82849 5.7814065 120.70152 -0.017351 0.054827 -0.039297
82873 9.3364878 120.66656 0.262108 0.157507 0.139113
82879 4.2677686 120.65783 0.254550 0.184423 0.176701
